id,airline,origin_user,origin,destination,flight_type,travel_date,rating,review_text
VOE_0016,Volotea,Desconocido,Bilbao,Seville,Domestic,abril de 2026,3,"Las personas que atienden en los mostradores, tienen nulo conocimiento de lo que ustedes venden en la web. Tuve que facturar mi equipaje de mano aún viendo que en mi pasaje, dice que tengo derecho a una maleta de 10kilos y un bolso. Me cobraron 45€ volviendo de Bilbao a Sevilla. Viajo con mucha dificultad y encima me estafan o la aerolínea o los personas en mostrador. Un trato déspota y deficiente, no sé si ustedes tienen abuela o madre, pero yo no soy menos. Para variar pague por unos snaks durante mi vuelo y solo me sirvieron una coca cola."
VOE_0017,Volotea,Desconocido,Oviedo,Palma de Mallorca,Domestic,marzo de 2026,4,Puntualidad aceptable. Aviones cómodos y limpios. Tripulación amable. El proceso de compra activa por defecto el Megavolotea Plus y eso no me gusta.
VOE_0018,Volotea,Desconocido,Oviedo,Valencia,International,abril de 2026,5,Me encanta viajar con Volotea
VOE_0019,Volotea,Desconocido,Desconocido,Desconocido,Desconocido,abril de 2026,1,"Son unos ladrones en general como todas las compañías aereas, he pagado una maleta extra, en la web al pagarla pone maleta DE CABINA, llego al aeropuerto y me dicen que esa maleta debia facturarla, me"
VOE_0020,Volotea,Desconocido,Bilbao,Malaga,Domestic,marzo de 2026,1,"Tuve mala experiencia por primera vez. Suelen ser amables y considerados, pero en este vuelo no lo fueron. Les avisé de una lesión de última hora y no fueron amables, ni me ayudaron ni auxiliaron después de un retraso de 45 minutos sentados antes del despegue, que fue muy lesivo para mi dolencia."
VOE_0021,Volotea,Desconocido,Barcelona,Vitoria-Gasteiz,Domestic,marzo de 2026,4,"Todo muy bien, súper puntual. Lo único malo fue que el embarque fue un poco lento."
VOE_0022,Volotea,Desconocido,Oviedo,Brussels,Europe,abril de 2026,5,"Muy buena atención, viaje tranquilo, todo puntual y sin problema. Encantado como siempre"
VOE_0023,Volotea,Desconocido,La Coruna,Malaga,Domestic,abril de 2026,5,"Todo perfecto y puntual, personal de a bordo atentos y muy amables"
VOE_0024,Volotea,Desconocido,Nantes,Las Palmas de Gran Canaria,Europe,marzo de 2026,5,Todo fue muy fácil y para ser la primera vez que viajaba con Volotea estoy muy contenta con la experiencia. Volveré a repetir en futuros viajes.
VOE_0025,Volotea,Desconocido,Oviedo,Valencia,Domestic,marzo de 2026,4,Búa aerolínea. Tripulación muy amable
VOE_0026,Volotea,Desconocido,Las Palmas de Gran Canaria,Bilbao,Domestic,marzo de 2026,5,"Es la primera vez que viajaba con esta compañía y he tenido una buena experiencia. Avión grande, limpio, cómodo y salida en hora."
VOE_0027,Volotea,Desconocido,Bilbao,Malaga,Domestic,abril de 2026,1,"A pesar de estar muy satisfechos con volotea (puntualidad en Los vuelos y amabilidad en las azafatas de vuelo) hoy en El vuelo Bilbao-Malaga de las 7.30 de la mañana, hemos recibido un trato vergonzoso por parte de una chica de embarque, tratando a mi pareja con gran chulería y falta de respeto. Ha sido de lo más desagradable que he vivido en un aeropuerto"
VOE_0028,Volotea,Desconocido,Oviedo,Seville,Domestic,marzo de 2026,4,Hay que mejorar sistema de embarque en ocasiones
VOE_0029,Volotea,Desconocido,Madrid,Vitoria-Gasteiz,Domestic,marzo de 2026,4,"Asientos con muy poco espacio para las piernas. Tripulación muy junior, se les notaba faltos de experiencia. Vuelo muy puntual."
VOE_0030,Volotea,Desconocido,Bilbao,Malaga,Domestic,marzo de 2026,1,"Me pusieron en overbooking, soy megaboloteaplus, tengo embarque prioritario y hasta 5 minutos antes de la salida no pude entrar en el avion. VAMOS QUE PAGAS SERVICIOS QUE NO YE DAN"
VOE_0031,Volotea,Desconocido,Seville,Donostia - San Sebastian,Domestic,marzo de 2026,4,"Vuelo bien, el precio si haces con tiempo y mirando salen bien. Deberían poner más vuelos nacionales desde San Sebastián con el sur de España en lugar de reducirlos solo a otoño en Sevilla y en caso de Málaga cada vez menos días, ya que ida jueves y volver en domingo a la mañana no permite escapadas de fin de semana ni viajes familiares. Antes estaban mejor planificados. Cada vez peor. Una lastima,"
VOE_0032,Volotea,Desconocido,La Coruna,Malaga,Domestic,marzo de 2026,5,"Soy viajera frecuente de la aerolínea y siempre prefiero escogerla cuando tengo la opción por la comodidad y orden que suelen ofrecer. Fue mi viaje de vuelta tras visitar a un familiar y la experiencia sigue siendo muy buena. Todo fue puntual, estuvo bien organizado y no hubo ningún problema durante el trayecto. Incluso aunque en un tramo hubo turbulencias, el viaje transcurrió con normalidad."
VOE_0033,Volotea,Desconocido,Oviedo,Malaga,Domestic,febrero de 2026,5,Amabilidad desde la facturación hasta el desembarco
VOE_0034,Volotea,Desconocido,Granada,Oviedo,Domestic,marzo de 2026,5,Todo el servicio estupendo desde el principio hasta el final.
VOE_0035,Volotea,Desconocido,Oviedo,Seville,Domestic,marzo de 2026,5,"Personal muy amable, asi como la gestion general….por poner un pero….yn retraso en el vuelo de vuelta…"
VOE_0036,Volotea,Desconocido,Malaga,Oviedo,Domestic,marzo de 2026,5,"Muy puntuales, buen servicio y buena tripulación."
VOE_0037,Volotea,Desconocido,Oviedo,Barcelona,Domestic,marzo de 2026,5,"Un viaje perfecto , orden en el embarque, y puntualidad en la salida y en la llegada"
VOE_0038,Volotea,Desconocido,Valencia,Oviedo,Domestic,marzo de 2026,1,El personal de tierra lo más prepotente que te puedes encontrar.
VOE_0039,Volotea,Desconocido,Bilbao,Malaga,Domestic,marzo de 2026,3,No entiendo para que sirve embarque prioritario cuando te llevan en bus al avión.. No tiene sentido alguno el embarque prioritario ....la prioridad brilla por su ausencia
VOE_0040,Volotea,Desconocido,Oviedo,Seville,Domestic,marzo de 2026,5,"Muy buena compañía, muy puntual y dependiendo de la fecha, no está fuera de precio"
VOE_0041,Volotea,Desconocido,Palermo,Bilbao,Europe,marzo de 2026,5,"La experiencia fue muy agradable, el avión era nuevo, muy limpio, la tripulación muy amable, la piloto muy buena, con un despegue y aterrizaje excelentes a pesar de la climatología de ese día que era mala. Excelentes profesionales y servicio."
VOE_0042,Volotea,Desconocido,Marrakech,Bilbao,International,marzo de 2026,5,"Muy puntual, llegamos con adelanto y embarque ordenado"
VOE_0043,Volotea,Desconocido,Oviedo,Malaga,Domestic,marzo de 2026,5,"Mi experiencia fue muy buena a la ida, en la vuelta, ningún tripulante sabía español en un vuelo doméstico. Lo que lo veo un poco irregular. Simplemente por si surge algún incidente. El resto todo bien"
VOE_0044,Volotea,Desconocido,Barcelona,Verona,Europe,marzo de 2026,1,"Megavolotea Plus es una estafa. Soy usuario Megavolotea Plus y me estoy dando cuenta que roza la estafa. Si inicio sesión antes de buscar precios, me muestra precios más elevados que sin iniciar sesión. Si busco sin iniciar sesión el precio es más bajo y lo respeta luego (por lo tanto, no es el supuesto descuento de bienvenida que argumentará Volotea). Aprovechándose de los usuarios que tienen ya su cuenta con sesión iniciada. La ventaja del crédito por cumpleaños es mentira. No te envían el e-mail para solicitarlo, y cuando reclamas, te dicen que no pueden hacer nada. Los descuentos megavolotea plus MUY pocas veces alcanzan los 15€ que prometen, más bien apenas 7 y 8 euros. En los aeropuertos es un caos los embarques, y pocas veces respetan priority. Aviones viejos y ruidosos. Atención al cliente despreocupada de sus clientes más frecuentes."
VOE_0045,Volotea,Desconocido,Valencia,La Coruna,Domestic,marzo de 2026,5,"Buena atención del personal, limpieza y cumplimiento de horario. Como nota algo negativa,indicar que como mínimo en vuelos nacionales españoles, alguien del personal de cabina debería hablar español"
VOE_0046,Volotea,Desconocido,Madrid,Genoa,Europe,marzo de 2026,4,Era la primera vez que volaba con Volotea y la experiencia ha sido muy positiva
VOE_0047,Volotea,Desconocido,Tenerife,Bilbao,Domestic,marzo de 2026,5,Todo fue perfecto horario vuelo
VOE_0048,Volotea,Desconocido,Oviedo,Alicante,Domestic,marzo de 2026,5,Vuelo perfecto y puntual lo mismo a la salida que a la llegada
VOE_0049,Volotea,Desconocido,Lanzarote,Strasbourg,Europe,marzo de 2026,5,Es la segunda vez que vuelo con mi familia en Volotea a una ciudad de Francia y directo. Recomiendo hacerse de Mega Volotea y utilizar sus ventajas con las maletas de 10Kilos. Además de viajar como una de las mejores compañías del nivel de Iberia. Muy profesionales. Sin dudarlo repetiremos.
VOE_0050,Volotea,Desconocido,Barcelona,Murcia,Domestic,marzo de 2026,5,Volotea se distingue por la puntualidad de sus vuelos ( incluso llegan por delante del horario previsto).Su personal es muy amable y profesional y realiza los embarques con total eficacia. Pero quisiera hacer constar un pedido: cambiar su modo de asignar asiento a las personas de edad (cuando no pagas el extra para elegir asiento te colocan en el medio o en ventanilla ) lo cual dificulta los movimientos
VOE_0051,Volotea,Desconocido,Bilbao,Alicante,Domestic,marzo de 2026,2,"Mucho retraso en la ida. Pero lo curioso en la vuelta. Personal de mala cara obliga a TODOS a levantarse y a hacer cola ...incluso a mayores de los asientos de minusválidos . Y cuando digo mala cara, me refiero a del sargento de hierro. En fin..."
VOE_0052,Volotea,Desconocido,Murcia,Barcelona,Domestic,marzo de 2026,1,"Me parece inaceptable que cuando reservas un vuelo se active automáticamente la opción de suscribirte a Megavolotea. No te enteras y resulta que tienes una suscripción de pago activa después de 15 días. Además, he reservado un vuelo para otra persona (incluso ha llegado el email de confirmación a SU NOMBRE) y automáticamente se ha cambiado su nombre por el mío. No puedo cambiar el nombre Ddel billete porque, al parecer, se ha hecho a través de mi perfil Megavolotea (al que YO NO ME HE SUSCRITO). Una estafa. Más claridad y transparencia y menos engaños, por favor. M han hecho perder más de 200 euros."
VOE_0053,Volotea,Desconocido,Verona,Barcelona,Europe,marzo de 2026,5,"Puntualidad, aeronave limpia, tripulación gentil"
VOE_0054,Volotea,Desconocido,Las Palmas de Gran Canaria,Oviedo,Domestic,marzo de 2026,1,"Mi experiencia con Volotea es terrible. Compré un billete el 3 de Marzo, booking: W7USVS. El día 17 descubro que tengo un cargo pendiente de Volotea de casi 70 euros. Imaginen mi sorpresa. Cuando les llamo resulta que al parecer, era una subscripción a la que había accedido y ya habían pasado las dos semanas de prueba. Absolutamente falso, me pregunto a cuánta gente le habrá pasado. Atención al cliente me dice que me devuelven el dinero, al día siguiente me tocó llamar otra vez y amenazar para que me lo devolviesen, dinero devuelto. Ahora cancelan el vuelo. Todavía esperando por la devolución del dinero, dudo si me lo van a devolver. Nunca más Volotea, no eres una empresa fiable y con prácticas de dudosa legalidad, en mi opinión. I booked a ticket on the 3rd of March, two weeks later I had a charge of £70 for a subscription I had not requested, careful with this. It took me a few calls and threats to get the money back. Now I'm just waiting for a refund after they cancelled the flight and i'm doubting whether I'll get the money back. Be on your guard, totally unreliable."
VOE_0055,Volotea,Desconocido,Lille,Barcelona,Europe,marzo de 2026,2,"Domingo 15 de marzo 2026. Primera salida del aeropuerto. V7 2166 , hora salida 06:00.Retraso de una hora. Consulto salidas históricas de este vuelo y parece ser que es habitual, los días 1 y 8 también salió con retraso, no tanto, pero así fue. Ruego implementen medidas cuando no se deba a causas metereológicas. Muchas gracias."
VOE_0056,Volotea,Desconocido,Oviedo,Las Palmas de Gran Canaria,Domestic,marzo de 2026,3,No califico mejor por que el vuelo sufrió un retraso de unos 45' y en ningún momento se nos informó de los motivos ni de cuanto iba a ser el retraso. Tampoco pidieron disculpas
VOE_0057,Volotea,Desconocido,Bilbao,Tenerife,Domestic,marzo de 2026,1,A falta de un mes nos han anulado el vuelo de ida a Tenerife por cuestiones geopolíticas! No les sale a cuenta ahora ese viaje el precio???? Rompiendo las vacaciones de muchas familias y las anulaciones posteriores de un montón de hoteles. Compañía de vergüenza!! Hacen lo que quieren!!! Muy mal!!!!
VOE_0058,Volotea,Desconocido,Barcelona,Oviedo,Domestic,marzo de 2026,2,"Pagas por embarque preferentemente, pir llevar equipaje de mano que despues de pagar te dicen las camareras de abordo que lo tienes que poner debajo del asiento, pagas por elección de asiento...etc. y pagas para que la jefa de las camareras bloqueo por 20 minutos el aseo delantero porque salía una de la cabina del piloto sin uniforme y tenían que estar dándole a la lengua y ado evitar que nadie las molestase al pasar al aseo. Una verdadera verguenza."
VOE_0059,Volotea,Desconocido,Madrid,Vitoria-Gasteiz,Domestic,marzo de 2026,4,Vuelo rápido y puntual. Asientos cómodos. Ningun inconveniente.
VOE_0060,Volotea,Desconocido,Oviedo,Barcelona,Domestic,marzo de 2026,3,Cuidado que si no imprimes la tarjeta de embarque te cobran 30 euros.
VOE_0061,Volotea,Desconocido,Lisbon,Oviedo,Europe,marzo de 2026,5,Puntual y sin ningún problema
VOE_0062,Volotea,Desconocido,Bilbao,Rome,Europe,marzo de 2026,5,Puntual y fiable Web fácil para buscar y comprar billetes.
VOE_0063,Volotea,Desconocido,Malaga,Bilbao,Domestic,marzo de 2026,4,"Puntualidad, seriedad, amabilidad y rapidez en el embarque."
VOE_0064,Volotea,Desconocido,Barcelona,Bordeaux,Europe,marzo de 2026,4,"La experiencia en general fue buena: nos asignaron asientos juntos a pesar de no haber pagado por ello y el vuelo se desarrolló correctamente. Como aspectos negativos, el vuelo de ida se retrasó una hora, aunque el de vuelta llegó incluso 10 minutos antes de lo previsto. Por otro lado, al ser clientes de Volotea Mega Plus, desconocíamos que teníamos derecho a recibir un detalle a bordo, ya que no se nos entregó. Observamos que a otros pasajeros sí se les ofrecía y, al preguntar, nos indicaron que, si estábamos durmiendo, no se entregaba. Sin embargo, este no fue nuestro caso, por lo que lo reclamamos en el vuelo de vuelta. En el de ida no fuimos informados ni lo supimos en ese momento."
VOE_0065,Volotea,Desconocido,Oviedo,Valencia,Domestic,marzo de 2026,4,Comodidad y puntualidad en vuelo directo a precios competitivos Organizacion del embarque mejorable con indicaciones mas claras y una actitud mas amable del personal de tierra
VOE_0066,Volotea,Desconocido,Malaga,Bilbao,Domestic,marzo de 2026,3,Puntualidad y amabilidad pero.... la distancia entre filas excesivamente pequeña.
VOE_0067,Volotea,Desconocido,Oviedo,Milan,Europe,marzo de 2026,5,Excelente atención en todo momento y muy puntuales
VOE_0068,Volotea,Desconocido,Oviedo,Barcelona,Domestic,enero de 2026,5,"La mejor compañía low cost, de lejos: puntualidad, servicio, experiencia, precio... Sólo he sufrido un retraso y se comportaron de maravilla. Desde luego, mi primera opción para volar. El único «pero» es que no tengan más destinos europeos desde Asturias."
VOE_0069,Volotea,Desconocido,Oviedo,Alicante,Domestic,marzo de 2026,1,"My name is Andrè V., and I work as an Aircraft Engineer and Airline Staff member. I experienced one of the most disgusting situations I have encountered in my 15 years working in the aviation industry. On 6 March 2026, I travelled on Volotea flight V7 3584 from Asturias to Alicante (booking reference N4V7KY). I had a small cabin-size suitcase, for which I had already paid during the booking process. The baggage had simply been selected as checked baggage for the hold rather than for the cabin. While waiting in the boarding queue, one of the gate agents informed me that the suitcase had been booked for the hold and therefore should have been dropped off at the check-in counter. However, at that moment there were only about two minutes left before check-in closed, so both the agent and I were aware that it would be practically impossible to return to the check-in desk and complete the process in time. Instead of offering a pragmatic solution, I was told that I would need to pay an additional €65 fee in order to take the suitcase into the cabin. What made the situation even more frustrating was that the staff could clearly see in the booking that the baggage had already been paid for, simply for the hold instead of the cabin. Despite this, the situation was treated as if no baggage had been paid for at all, as if I had simply tried to bring luggage on board for free. At that moment I explained that I was temporarily unable to pay the amount because Europcar still had a temporary deposit block on my card, since I had returned my rental car at Asturias Airport only minutes earlier. Nevertheless, I attempted the payment twice, but both transactions were declined. What makes the situation particularly frustrating is that payments worked perfectly fine again shortly after I arrived in Alicante, which clearly shows that the issue was only temporary. At this point another staff member joined the conversation and told me in a very dismissive tone: “If you don’t pay, you will not fly.” Both employees were fully aware of the situation I had just explained. When it became clear that I would otherwise be denied boarding, I asked for my suitcase back. I was ultimately forced to empty my suitcase directly at the gate and dispose of its contents in a nearby trash container, as the staff insisted that the suitcase could not be taken on board. This meant that I had to throw away personal belongings and clothing, and then carry the remaining items in my laptop bag, which had to remain partially open. This entire situation happened in front of numerous passengers waiting at the gate, which made the experience extremely humiliating and uncomfortable. Photos documenting the situation are available, including photos of the staff members involved. During my 15 years working as an Aircraft Engineer, and as someone who frequently travels as Airline Staff and Flying Spanner, I have never experienced airline personnel treating another aviation professional in such a manner. In this role I have worked with crew members and airline staff from many airlines, including Volotea staff. In all these situations I have always treated airline employees with the respect and professionalism that should be standard within the aviation industry. For this reason, the way this situation was handled was particularly surprising and disappointing. I fully understand that rules must be applied. However, I firmly believe that in this situation a more reasonable, professional and humane solution could easily have been found, especially considering that the suitcase was a standard cabin-size bag. What makes the situation even more disappointing is that Volotea publicly responded to my review on Tripadvisor, asking me to contact their official customer service channels in order to clarify the case. The problem is that I had already contacted those official channels long before that public response, sending a detailed complaint explaining the situation. So far, I have not received any meaningful response. This leaves the impression that the public response was mainly an attempt to appear responsive in front of other readers, rather than a genuine effort to address the issue. Let’s see whether Volotea will provide a meaningful response this time. Mi nombre es Andrè V. y trabajo como Aircraft Engineer y Airline Staff. He vivido una de las situaciones más repugnantes que he experimentado en 15 años trabajando en la industria de la aviación. El 6 de marzo de 2026 viajé en el vuelo V7 3584 de Volotea desde Asturias a Alicante (referencia de reserva N4V7KY). Llevaba conmigo una pequeña maleta de tamaño de cabina, por la cual ya había pagado durante el proceso de reserva. Simplemente se había seleccionado como equipaje facturado para la bodega en lugar de equipaje de cabina. Mientras esperaba en la fila de embarque, una de las agentes de puerta me informó que la maleta estaba reservada para la bodega y que por lo tanto debería haberse entregado en el mostrador de facturación. Sin embargo, en ese momento quedaban solo unos dos minutos para que cerrara el check-in, por lo que tanto la agente como yo sabíamos que era prácticamente imposible volver al mostrador y completar el proceso a tiempo. En lugar de ofrecer una solución pragmática, me dijeron que tendría que pagar 65 € adicionales para poder llevar la maleta en cabina. Lo que hizo la situación aún más frustrante fue que el personal podía ver claramente en la reserva que el equipaje ya había sido pagado, simplemente para la bodega en lugar de la cabina. A pesar de ello, trataron la situación como si no se hubiera pagado ningún equipaje en absoluto, como si simplemente estuviera intentando llevar la maleta a bordo sin pagar. En ese momento expliqué que temporalmente no podía realizar el pago porque Europcar aún tenía un bloqueo temporal de depósito en mi tarjeta, ya que había devuelto el coche de alquiler en el aeropuerto de Asturias apenas unos minutos antes. Aun así, intenté realizar el pago dos veces, pero ambas transacciones fueron rechazadas. Lo que hace esta situación especialmente frustrante es que los pagos volvieron a funcionar perfectamente poco después de mi llegada a Alicante, lo que demuestra claramente que el problema era solo temporal. En ese momento otra empleada se unió a la conversación y me dijo en un tono muy despectivo: “Si no pagas, no vuelas.” Ambas empleadas eran plenamente conscientes de la situación que acababa de explicar. Cuando quedó claro que de lo contrario me negarían el embarque, pedí que me devolvieran mi maleta. Finalmente me vi obligado a vaciar mi maleta directamente en la puerta de embarque y tirar su contenido en una papelera cercana, ya que el personal insistía en que la maleta no podía subirse al avión. Esto significó que tuve que tirar pertenencias personales y ropa, y luego transportar los objetos restantes en mi bolsa de portátil, que tuvo que permanecer parcialmente abierta. Toda esta situación ocurrió delante de numerosos pasajeros que esperaban en la puerta de embarque, lo que hizo la experiencia extremadamente humillante e incómoda. Hay fotos que documentan la situación, incluyendo fotos del personal implicado. Durante mis 15 años trabajando como Aircraft Engineer, y como alguien que viaja con frecuencia como Airline Staff y Flying Spanner, nunca había experimentado que personal de una aerolínea tratara a otro profesional de la aviación de esta manera. En este trabajo he colaborado con tripulaciones y personal de muchas aerolíneas, incluido personal de Volotea. En todas esas situaciones siempre he tratado a los empleados de aerolíneas con el respeto y la profesionalidad que deberían ser estándar en esta industria. Por esta razón, la manera en que se gestionó esta situación fue especialmente sorprendente y decepcionante. Entiendo perfectamente que las normas deben aplicarse. Sin embargo, creo firmemente que en este caso se podría haber encontrado fácilmente una solución más razonable, profesional y humana, especialmente teniendo en cuenta que se trataba de una maleta de tamaño estándar de cabina. Lo que hace la situación aún más decepcionante es que Volotea respondió públicamente a mi reseña en Tripadvisor, pidiéndome que contactara con sus canales oficiales de atención al cliente para aclarar el caso. El problema es que yo ya había contactado con esos canales oficiales mucho antes de esa respuesta pública, enviando una reclamación detallada explicando la situación. Hasta ahora no he recibido ninguna respuesta significativa. Esto deja la impresión de que la respuesta pública fue principalmente un intento de parecer receptivos ante otros lectores, en lugar de un verdadero esfuerzo por abordar el problema. Veremos si Volotea ofrece una respuesta significativa esta vez."
VOE_0070,Volotea,Desconocido,Bilbao,Naples,Europe,marzo de 2026,1,"Me han cancelado vuelo Bilbao-Napoles para el 18 de abril con la excusa de la situación geopolítica, cuando otras compañías están volando con total normalidad a Italia. Una estafa en toda regla. Nunca más Volotea"
VOE_0071,Volotea,Desconocido,Oviedo,Alicante,Domestic,marzo de 2026,5,Vuelo puntual y a bien precio.
VOE_0072,Volotea,Desconocido,Barcelona,Vitoria-Gasteiz,Domestic,enero de 2026,5,La mejor compañia en puntualidad
VOE_0073,Volotea,Desconocido,Malaga,Oviedo,Domestic,marzo de 2026,5,"Todo perfecto, magnífica tripulación, muy amable y súper atenta...la aeronave muy limpia y cuidada, el vuelo magnífico."
VOE_0074,Volotea,Desconocido,Oviedo,Seville,Domestic,febrero de 2026,5,Soy de Asturias y Volotea nos facilita la movilidad por todo el País y sigue ampliando destinos internacionales
VOE_0075,Volotea,Desconocido,Valencia,Oviedo,Domestic,febrero de 2026,4,Buena. Siempre que viajo con Volotea va todo perfecto en tiempos y atencion
VOE_0076,Volotea,Desconocido,Bilbao,Venice,Europe,marzo de 2026,5,Experiencia positiva. Puntualidad en los vuelos y buena atención
VOE_0077,Volotea,Desconocido,Malaga,Santiago de Compostela,Domestic,febrero de 2026,5,"No me deja poner Coruña. La verdad es que es una magnífica compañía. Buenos pilotos, buenos horarios. Aviones llenos en esta ruta.Y dicen que desde abril ya no volarán en este destino. La verdad es que para los gallegos esto va a ser una gran pérdida que esperemos dure muy poco"
VOE_0078,Volotea,Desconocido,Alicante,Bilbao,Domestic,marzo de 2026,1,"No repetiré jamás!! Personal totalmente irrespetuoso con los pasajeros (te tratan de tonto, y de forma despectiva). Sorprendentemente siempre encuentran motivos para cobrarte más a ultima hora. Fuimos los terceros facturando y a todos nos cobraron cargos adicionales. En nuestro caso, por no hacer el checking online, cuando teníamos maleta facturada que llevar al mostrador. Totalmente inexplicable, salvo que nos robaron 60€. El avión, modelo A320, con filas dd asientos más apretadas, viejo y ruidoso. El piloto hablando en inglés, en un vuelo interno en España... mucha gente mayor no se enteraba. La tripulación de cabina, sin ejercer su trabajo; sin ayudar a las personas mayores ni organizar la salida o entrada a avión, lamentable. Sin duda, salvo cuestión de vida o muerte, Eviten Volotea."
VOE_0079,Volotea,Desconocido,Seville,Oviedo,Domestic,marzo de 2026,1,"He comprado muchos billetes en otras aerolíneas y nunca me ha pasado esto. El pasado viernes compré en la web dos billetes ida y vuelta y elegí los horarios que mejor me venían. Pues cuando hago el pago por bizum y me mandan la confirmación tengo la sorpresa que el vuelo de ida es otro del que yo había elegido. Llamo al tlf que viene en la web y sorpresa tiene un horario que es de lunes a viernes y no puedo hablar con ellos. Les llamo el lunes y me dicen que desde el primer momento ese es el horario que yo había elegido y que si hubiera llamado en las 24h posteriores se me devuelve el dinero y les dije que me decía el tlf que no trabajaban los fines de semana. En fin he podido cambiar el horario pagando un coste que menos mal que no es desorbitado,pero me he llevado un disgusto y he tenido que pagar más por cambiar el horario. Además cuando haces la compra no te viene un resumen de la compra para tu poder cancelar en ese momento antes de comprar. No volvería a comprar con ellos."
VOE_0080,Volotea,Desconocido,Malaga,Oviedo,Domestic,marzo de 2026,5,"Puntualidad, amabilidad y en este caso buen precio"
VOE_0081,Volotea,Desconocido,Bilbao,Seville,Domestic,febrero de 2026,5,El personal de vuelo EXCELENTE La atención por parte de volotea EXCELENTE.Mi hijo de 14 años era su primer vuelo y tuvieron un detalle con el que se agradece mucho ya que no se le va a olvidar nunca
VOE_0082,Volotea,Desconocido,Oviedo,Barcelona,Domestic,marzo de 2026,5,La mejor aerolínea lowcost sin ninguna duda. Trato muy bueno de la tripulación. Vuelo muy cómodo.
VOE_0083,Volotea,Desconocido,Tenerife,Bilbao,Domestic,febrero de 2026,5,Facturación rápida con embarque prioritario
VOE_0084,Volotea,Desconocido,Seville,Bilbao,Domestic,marzo de 2026,5,"Perfecta organización del vuelo, estando atentos a los requerimientos y especiales necesidades al viajar con una persona mayor."
VOE_0085,Volotea,Desconocido,Malaga,Bilbao,Domestic,marzo de 2026,4,Puntuales y con buena atención. El punto débil es la limpieza de los aviones no es adecuada
