id,airline,origin_user,origin,destination,flight_type,travel_date,rating,review_text
IBS_0011,Iberia Express,Desconocido,Madrid,Jakarta,International,diciembre de 2025,1,"Ojalá hubiera algo positivo que decir, pero la experiencia total fue negativa. Al hacer el check in online me dan un asiento aleatorio y luego imposible de cambiar, avión y asiento deteriorado, apenas espacio para las piernas,no funciona internet en todo el vuelo,mi asiento y los dos siguientes no tienen electricidad, luego no se puede cargar el móvil, solo tres baños para toda la clase turista y uno atascado, comida escasísima y de baja calidad, atención del personal casi indiferente....en fin, una pena la verdad, está compañía cada vez va a peor"
IBS_0012,Iberia Express,Desconocido,Tenerife,Madrid,Domestic,enero de 2026,1,"Compro un billete ida y vuelta y me equivoco en la fecha de IDA. Llamo a las dos horas porque mi tarifa permite los cambios, y tras estar 1 hora al teléfono me dicen que NO HAY DISPONIBILIDAD EN ESA FECHA. Sin embargo, si compro un billete nuevo SÓLO LA IDA ( es decir, mantener el billete ida y vuelta anterior) SÍ QUE HAY DISPONIBILIDAD. ¿NO ES UN ENGAÑO? Espero haberme explicado..."
IBS_0013,Iberia Express,Desconocido,Barcelona,Buenos Aires,International,octubre de 2025,1,"Compramos un pasaje en level, nos comunican se cancela. Unas horas después avisan que el vuelo sale en horario, 1.30 de la madrugada, después de hacer una fila interminable en el aeropuerto nos cancelan el vuelo y nos envían a un hotel fuera de Barcelona y nos comunican podemos iniciar un reclamo a level, level nos responde que debemos reclamar a iberia y a partir de ahí todo se complica, Envían un mail diciendo abonaron el reclamo y luego otro que no diciendo son condiciones ajenas. UNA VERGUENZA . UNA MENTIRA ."
IBS_0014,Iberia Express,Desconocido,Munich,Madrid,Europe,diciembre de 2025,1,"El pasado dia 13 de dic vole con iberia de munich a madrid y perdieron mi maleta para un mes. Me quedé literalmente con lo puesto! Sigo sin tener noticias, la atención al cliente es una tomadura de pelo, no dan información correcta, cada dia es una cosa..... Ahora dicen que gan enviado la maleta a madrid pero llevo dos dias sin noticias.....el 8 de enero vuelvo a alemania, casi con seguridad sin maleta y ni siquiera saber donde está. No volveré a volar jamas con Iberia!!!!"
IBS_0015,Iberia Express,Desconocido,Lanzarote,Madrid,Domestic,diciembre de 2025,1,Me enviaron Mi maleta de Mano a la bodega cuando subimos al avión y vimos tres maleteros vacíos. Es incomprensible . Una vergüenza y luego 25 minutos esperando en la cinta . Esto fue ayer 28 diciembre 2025. Parece que nos gastaron una inocentada. Da pena sentirse discriminado.
IBS_0016,Iberia Express,Desconocido,Las Palmas de Gran Canaria,Madrid,Domestic,noviembre de 2025,1,"No pude volar por el simple hecho de equivocarme al poner los apellidos del 2º pasajero. No se dignaron a editar los apellidos, aunque tenían documentos delante. Nada de tacto para alguién de avanzada edad."
IBS_0017,Iberia Express,Desconocido,Madrid,Marrakech,International,diciembre de 2025,1,"Pagué 18€ extras para flexibilizarlo y que se pudiera reembolsar o cambiar y ahora resulta que nada de nada, que pierdo los 141€ porque según ellos debe de hacerse 15 días antes de la salida del vuelo. 1°- Me parece increíble, dado que en compañías de vuelos baratos como Volotea te permiten el cambio y reembolso hasta 4 horas antes de la salida. 2°- Sí esa es la política deben informar de ello en el momento de la compra / de la reserva. Deben informar de las condiciones porque si no no es legal. Sólamente tienes una casilla para marcar en la que pone que así te reembolsan el 100% o lo cambias. Sin ninguna otra información ni letra pequeña ni nada. Además cuando llamas cada operador te dice una cosa: Me han dicho hasta 4 versiones distintas de lo q me podrían reembolsar si se hubiera hecho a tiempo y si como han elevado el caso finalmente decidieran abonarlo: -Una me dijo que me devolverían 40€. -Otra que restarían 30€, devolviéndome así 111€, dando por seguro el abono. -Otro que me quitan 35€ de gastos de gestión? y además de lo q queda me reembolsan sólo el 80%? vamos q me devolverían unos 77€ y eso sí aceptan mi reclamación. -Otro q no me devuelven nada (que es lo q me dijeron todos en un principio) Vamos, que no sólo te engañan si no que además ni se ponen de acuerdo generando aún más confusión y gestiones. Y todo esto cuando el reembolso es para coger de nuevo billetes con Iberia Express! Que hasta les he dicho q no me importa q me lo den en un bono. Increíble.... (En Iberia con uno con el q no cogí flexibilización me devolvieron por lo menos las tasas)"
IBS_0018,Iberia Express,Desconocido,Madrid,Tenerife,Domestic,diciembre de 2025,3,De que sirve que se presuma de puntualidad si cuando vas a recoger tú equipaje tardan una hora en ponerlo en la cinta habiendo cintas libres . Señores/as de IBERIA hay que preocuparse del cliente hasta su salida del aeropuerto
IBS_0019,Iberia Express,Desconocido,Madrid,Edinburgh,Europe,diciembre de 2025,1,Estafadores a más no poder. Llevo desde junio reclamando unos billetes de un vuelo que ellos mismos me cancelaron. Su única solución decirme que ya me han tramitado el dinero y que lo gestione con mi banco cosa que en mi banco jamás ha llegado nada de ese dinero. Se quejan de otras aerolíneas pero sin duda la peor es IBERIA
IBS_0020,Iberia Express,Desconocido,Dublin,Madrid,Europe,noviembre de 2025,2,"Pagas por el vuelo, pagas por el asiento, te quitan la maleta a pesar de ser uno de los primeros en la fila, entras en el avión huecos para maletas libres, pero la tuya en la bodega, llegas a Madrid espera 40 min 1 hora hasta que salga tu equipaje en la cinta."
IBS_0021,Iberia Express,Desconocido,Rome,Madrid,Europe,noviembre de 2025,2,"El vuelo despega 40 minutos tarde y en Barajas estamos ya 30 minutos sin poder bajar aun. Las conexiones bien, envían saludos...nadie garantiza nada. Ahora si, cobran por todo!!!!"
IBS_0022,Iberia Express,Desconocido,Madrid,Fuerteventura,Domestic,noviembre de 2025,1,"Según la página web de Iberia express, al pagar un extra y adquirir un billete “Classic Plus” pues hacer una modificación de tu vuelo sin coste extra. ES MENTIRA! Me ha salido más caro el cambio que comprarme otro billete nuevo. ¿Entonces para que sirve pagar un extra en el billete para cosas como estas si me va a salir más rentable comprarme un billete nuevo? La chica al teléfono me dice que me entiende pero que el sistema no le permite hacer nada. Pero lo que más grave me parece es que en la página web se mienta de esa manera tan descarada al cliente, diciéndote que pagando un extra en tu billete puedes modificarlo sin coste cuando no es así!!! Me siento totalmente estafado!!!"
IBS_0023,Iberia Express,Desconocido,Santa Cruz de la Palma,Madrid,Domestic,noviembre de 2025,1,Nos han tenido 65 minutos esperando el equipaje y de repente empieza a salir el equipaje de un vuelo desde Barcelona. De vergüenza.
IBS_0024,Iberia Express,Desconocido,Tenerife,Madrid,Domestic,octubre de 2025,1,"Compre un billete para una fecha que no era por error, llame al momento para solucionarlo. Me dijeron que al llamar ese mismo dia no tendria penalizacion y solo pagaria la diferencia de billetes, 18€, pero no podia pagar porque tenian problemas con la plataforma de pago. Te dicen que dejan todo anotado, pero la siguiente llamada ya me subieron la diferencia a 24€. Me mantuvieron asi desde el viernes 17 que lo compré hasta miercoles 22. Cuando llamo este dia para ver si ya podia pagar, me dicen lo mismo, ya me pongo serio porque siento que me estan vacilando. Y de repente me dice que tengo que pagar 178€, incluyendo la penalidad. Ya cabreado, les digo la situacion y me preguntan si tengo el expendiente, cosa que ni te dan. Han intentado estafarme en todo momento."
IBS_0025,Iberia Express,Desconocido,Berlin,Madrid,Europe,octubre de 2025,5,"Muy buen servicio y atención de los tripulantes de cabina de pasajeros, teníamos un transbordo de avión en Madrid Barajas con poco tiempo por la demora de nuestro vuelo de origen, afortunadamente y gracias a los tripulantes todo fue bien."
IBS_0026,Iberia Express,Desconocido,Lanzarote,Madrid,Domestic,septiembre de 2025,1,"Compras extra para cambio de vuelo y no se puede hacer el cambio salvo por teléfono y con un agente. Llevo desde julio/2025 queriendo cambiar un vuelo para 2/10/2025 y no pueden nunca ( problemas con pasarela de pagos, me dicen!) 12 llamadas de más de 30 minutos y 6 reclamaciones...ni caso. Vergüenza!! No compro más a Iberia express!!"
IBS_0027,Iberia Express,Desconocido,Munich,Madrid,Europe,agosto de 2025,5,"Solo quiero agradecer el trato exquisito y muy cercano que le dio la tripulación a mis dos hijos pequeños. No me acuerdo del nombre de todos pero sí de algunos, Silvia, Sofía, Jose Manuel, el Comandante. Volábamos de Múnich a Madrid. vuelo de iberia expréss el 29 de agosto a las 12.30. Mil gracias. Mis hijos no paraban de hablar de vosotros. Así da gusto volar."
IBS_0028,Iberia Express,Desconocido,Ibiza,Madrid,Domestic,septiembre de 2025,1,"Jamás pensé que la filial de iberia funcionará de esta manera.... Intentando poner una reclamación desde el 7 de septiembre, realizando más de diez llamadas atención al cliente donde me dicen que efectivamente no funciona la plataforma para poner reclamaciones, y que la única manera es por correo postal, teniéndome más de dos horas en espera para hablar con un supervisor y nunca se puso nadie.... horrible la sensación y la perdida de tiempo. Cuidado con los correos de bonificación de avíos de cambios de vuelo....tengo pruebas de todo lo que expongo."
IBS_0029,Iberia Express,Desconocido,Palma de Mallorca,Madrid,Domestic,septiembre de 2025,1,"Ayer viví con mis hijos una de las experiencias más humillantes y dolorosas de mi vida a manos de @IberiaExpress. Lo comparto aquí para presionar a la compañía a resarcir el daño y para alertar a otros viajeros: que nadie más caiga en lo que considero una verdadera estafa. El 13 de septiembre debía volar con mis dos hijos desde Mallorca a La Habana. Como no existen vuelos directos, compré dos billetes: Mallorca - Madrid con Iberia Express Madrid - La Habana con Air China Todo estaba listo, hasta que en el mostrador de facturación me informaron que ni mi hijo pequeño ni yo podíamos viajar porque Iberia Express había aplicado erróneamente un descuento de residente. La “solución” era llamar por teléfono para que cambiaran la categoría de los billetes. Desde las 4:45 am estuve llamando una y otra vez: Resultado: Más de 10 llamadas realizadas. Información contradictoria entre agentes. Llamadas que se cortaban constantemente. Promesas de soluciones que nunca llegaban. Después de 4 interminables horas al teléfono, Iberia Express fue incapaz de resolver. ✅ Perdí mi vuelo de las 6:25 am. ✅ Me pidieron pagar cerca de 1.300 € adicionales para volar más tarde. ✅ La única opción era un vuelo que ya hacía imposible mi conexión con AirChina. Resultado: tuve que volver a casa con mis hijos entre lágrimas, viendo cómo sus sueños de reencontrarse con sus abuelos en Cuba (a los que no ven desde hace 2 años) se desmoronaban por completo. 💔 Lo que más duele no es solo el dinero perdido, sino el trato deshumanizante e ineficiente de una compañía que se supone de prestigio. 👉 Y aquí viene lo más revelador: al contar mi caso a varias amistades, todos coincidieron en que ya no vuelan con Iberia por las malas experiencias que ellos mismos han sufrido. Es decir, no es un caso aislado, es un patrón de abusos que se repite. Hoy mi familia fue víctima de una estafa y de un atropello, y @IberiaExpress debe responder públicamente. ❌ No podemos normalizar que aerolíneas traten así a sus clientes. Iberia Express asuma su responsabilidad y que ninguna otra familia pase por lo mismo. #IberiaExpress#Estafa#DerechosDelConsumidor#Viajeros#AtencionAlCliente"
IBS_0030,Iberia Express,Desconocido,Madrid,Lanzarote,Domestic,diciembre de 2024,1,Son unos ESTAFADORES. me cambiaron los vuelos de horario y al solicitar el cambio por un bono me devolvieron solo 250 euros de 800 cuando la reserva debía de ser íntegra. Llamas y los agentes solo dicen espera que ya llegarán... 20 días sin mi dinero y sin opción de coger los vuelos que necesito
IBS_0031,Iberia Express,Desconocido,Miami,Madrid,International,septiembre de 2025,1,"Sinceramente estafan al cliente, te hacen pagar asientos y luego con el cuento cambio de vuelo, te dan lo que quieren.nunca te reintegran el dinero.Es la cuarta vez que me pasa. No lo recomiendo, mala atencion de parte de las personas que hacen el check in la verdad No lo recomiendo, tan lindo pais y tan mal servicio de parte de Iberia."
IBS_0032,Iberia Express,Desconocido,Madrid,Santa Cruz de la Palma,Domestic,agosto de 2025,1,"Hice una compra de asientos para mí familia dos meses antes del vuelo. En mi cuenta bancaria se los cobraron, pero no me enviaron justificante de esa compra. Llamé y me dijeron que no tenía los asientos comprados. Desde entonces, estoy reclamandoles esa compra, En atención telefónica, 4 personas diferentes me han pedido los mismos datos, y me dicen que ya han puesto la reclamación y que es esperar! Cómo si no la hubiese puesto ninguna de esas 4 llamadas. Ya el ùltimo me dice que ha puesto reclamación y que me llamarán el lunes ( mentira). Así mismo se los dije y me dijo que no podía hacer nada, que reclamase online, como si no lo hubiese hecho también y del que no he recibido respuesta. Sinceramente, Iberia Express para mí acaba ya . Si quiero ir de viaje, cogeré Binter, que hasta el día de hoy, jamás me ha dado problemas."
IBS_0033,Iberia Express,Desconocido,Madrid,Athens,Europe,agosto de 2025,1,"Separan a las familias con niños únicamente para cobrar más por los billetes. Es una práctica cruel e inaceptable que ninguna compañía seria debería realizar. Será la última vez que vuele con esta compañía. Solemos viajar bastante y nunca me había ocurrido algo así; además, había alternativas en otras aerolíneas y, desde luego, la próxima vez no volveré a volar con Iberia. Hacer negocio hasta con los sentimientos de los niños es algo que jamás pensé que una compañía pudiera llegar a hacer."
IBS_0034,Iberia Express,Desconocido,Athens,Madrid,Europe,agosto de 2025,1,"Compré un billete que incluía maleta de mano en cabina. No permitían realizar check in online y tuvimos que ir al mostrador donde nos facturaron la maleta sin ningún motivo. Al llegar a Madrid la maleta llegó rota. Es la primera vez que me ocurre y desconocía como proceder. Estoy intentando llamar a todos los teléfonos disponibles y en ninguno me atienden, tampoco me permite rellenar el formulario de su página web. Entiendo que pueda suceder pero no me dan ninguna solución. ¿Tengo que presentarme en el aeropuerto?"
IBS_0035,Iberia Express,Desconocido,Madrid,Fuerteventura,Domestic,agosto de 2025,1,"Iberia siempre ha sido una de mis primeras opciones a la hora de comprar vuelos. Creo que va a dejar de serlo. En primer lugar, adquirí vuelos con seguro de cancelación, QUE NUNCA ME LLEGÓ. En la factura el precio del seguro aparece como ""tasas"". Al reclamar a Allianz seguros, estos me dijeron que me pusiera en contacto con Iberia, que no contestó. Además, la adjudicación de asientos aleatoria es un desastre. Nos pusieron separados A PESAR DE HACER EL CHECK-IN CON MUCHA ANTELACIÓN He observado que es una práctica frecuente de esta compañía, a pesar de que viajamos con nuestros hijos adolescentes. Mi hijo pequeño tuvo que cambiar su asiento a una madre para que pudiera estar sentada con sus hijos de 5 y 7 años. Si ocurre algo imagino que tendrán responsabilidades por hacer algo así. Cobran por todo y además no siempre es el mismo precio (asientos, facturación de maletas...). Por último, considero de muy mal gusto que te cobren por una bebida y un snack. Si el billete lo cobrarán 3 euros más caro e incluyeran un refresco o café quedarían mucho mejor y no tan cutres."
IBS_0036,Iberia Express,Desconocido,Madrid,Las Palmas de Gran Canaria,Domestic,agosto de 2025,5,"Suelo coger vuelos de Iberia Express y la verdad es que casi siempre las experiencias son buenas, quitando alguna cosa menor pero a veces es inevitable. Esta opinión la pongo por la excelente atención que recibí por parte del personal de facturación. En la Terminal 4 de Madrid, nos atendió Nelly. Una persona increíble, con una gran sonrisa a pesar de la cola de viajeros y gente con prisas y quejándose por todo. Ella muy tranquila daba solución a todo y con una amabilidad increíble. La verdad es que empezar un viaje asi es increíble, tuvimos mucha suerte la verdad. Sin duda personas personas así hacen que la empresa tenga un valor incalculable. Muchas gracias por todo!"
IBS_0037,Iberia Express,Desconocido,Lanzarote,Madrid,Domestic,agosto de 2025,2,Aterrizamos y la primer maleta sala a las 10:40. Son las 12 de la mañana y aún estamos esperando. A las 12:30 cogemos el autobús. Es increíble que digan que son la compañía que más rápido llegan cuando son también los que más tardan en sacar las maletas. Espero no perder el bus porque si no pondré reclamación y otra reseña negativa. No hay derecho que nos hagan esperar ( posiblemente) casi dos horas para cogerlas. Espero que mejoren esta velocidad en sacar las maletas
IBS_0038,Iberia Express,Desconocido,Menorca,Madrid,Domestic,agosto de 2025,1,"NO PERMITAN QUE IBERIA EXPRESS BAJE SU MALETA A BODEGA Buenas tardes, no dejen que IBERIA EXPRESS baje sus maletas a bodega cuando estén en las puertas de embarque y si les obligan que le pongan sus maletas nombre y vuelo en el resguardo que les dan. A mí me obligaron a que se bajara mi maleta a bodega me la han destrozado y ahora no les vale mi reclamación porque dicen que el resguardo de equipaje que me dieron no es válido. Ya no es que no me indemnicen por la maleta es que según ellos esa maleta no iba conmigo en el vuelo. INCREIBLE"
IBS_0039,Iberia Express,Desconocido,Madrid,Seville,Domestic,julio de 2025,5,"Una tripulación fantástica , alegre, simpática y servicial, ayudando en todo momento con una sonrisa, el piloto con un humor sobre la temperatura de sevilla que nos hizo reír a todos y la verdad fue un vuelo muy agradable. Quizás @iberiaespress le podría premiar con una botellita de vega sicilia jajaja yo desde @enjoyvanlife.es le regalo si se pone en contacto el piloto un fin de semana de alquiler de una de nuestras autocaravanas o camper. Hay que premiar a la gente excepcional. Gracias."
IBS_0040,Iberia Express,Desconocido,Berlin,Madrid,Europe,julio de 2025,1,"En el check in nos obligan a facturar un equipaje de mano que, según nuestro billete, podemos llevar en cabina porque el avión está sobrecargado (para algunos porque otros meten tres maletas enormes), en el avión hace un calor tropical, aunque el chorrito de aire que sale del aire acondicionado se transforma en un huracán al aterrizar, finalmente el comandante presume de pronta llegada, aunque el retraso por el desembarco del avión y recoger la maleta hace que del aeropuerto una hora después de aterrizar Cuándo contrate el paquete vacacional y vi que era un vuelo de iberia me infundir confianza, pero no sabía que era el primo pobre de Ryanair"
IBS_0041,Iberia Express,Desconocido,Madrid,Las Palmas de Gran Canaria,Domestic,julio de 2025,1,"Maltrato total para cambio de boleto por cita médica de 30/7 a 29/7,en asistencia por teléf. REALICE 4 llamadas el 22/7, c/u + 10min en atención,calcularon valor de 75,75€(con equipaje y asientos comprados)no se pudo efectuar por problemas de sistema.Cada vez llamaba y decían llamara en 1-2h y sin solución. REPETI 5ta llamada 23/7 el chico q me atendió + 30min al teléfono y en menos de 15 min dio 4 precios distintos por el cambio,ante mi indignación me dejó al teléfono sin respuesta,6ta llamada hoy, para cancelar vuelo(compre nuevos boletos para 29/7,y la chica que atendió dijo que no aparecía el localizador en sistema, asi +15min otra vez!.. me moleste,y apareció,pude cancelar vuelo del 30/7..entonces?.. 6 llamadas, minutos de espera,sin solución,pago por cambio q fluctúa,personal que no da soluciones y el cliente donde queda?.creo q deben verificar eficiencia y capacidad de resolución del personal,he gastado 3 veces el precio del pasaje, por concepto solo de llamadas infructiferas,superdemoradas y sin soluciones!!. mal rato ante incapacidad de resolución y diligencia,.el tiempo de las personas se respeta!. por supuesto al cancelar (ya que no lo pude cambiar) pierdo todo el dinero del 1er pasaje (+equipaje y asientos) + 2do pasaje que tuve que comprar + 6 llamadas !!.. donde queda mi satisfacción como cliente?. les digo: CERO!!..no quiero disculpa. necesito respuestas!..saludos"
IBS_0042,Iberia Express,Desconocido,Madrid,Palma de Mallorca,Domestic,julio de 2025,1,Nefasta atención. Nos cambian tres veces de ventanilla haciéndonos llegar al avión Justo antes de cerrar puertas y encima nos pierden el equipaje. Nuestras vacaciones de una semana empiezan así gracias a Iberia. No elegimos Raynair por evitar estas cosas y nos atienden peor.
IBS_0043,Iberia Express,Desconocido,Tenerife,Madrid,Domestic,julio de 2025,1,"No sólo no acudieron a darnos información sobre lo que pasaba en el vuelo, dejaron sin ubicarnos en un hotel tras la cancelación con 2 niños, y ahora indican que no se hacen cargo de los gastos ocasionados"
IBS_0044,Iberia Express,Desconocido,Ibiza,Madrid,Domestic,junio de 2025,1,"Es la primera vez en mi vida en que llevo esperando MÁS DE UN MES para que me envíen una factura de empresa. Ya he perdido la cuenta de todas las veces que he llamado y todas las personas con las que he contactado, lo cual NO HA SERVIDO DE NADA. Como clienta de Iberia Plus, JAMÁS HE TENIDO UNA EXPERIENCIA TAN PÉSIMA, en la que tengo que estar persiguiendo a los responsables de gestión de facturas para que me envíen la misma. Desde el mismo día en que volé, hace justo UN MES, me personé en el mostrador del aeropuerto para poder tramitar mi petición de factura a nombre de empresa, y ya se desentendieron diciendo que todo iba por internet. Desde entonces, llevo llamando cada día para poder obtener la factura, la cual mi empresa me reclama para poder justificar el pago de mi vuelo por motivos laborales. A día de hoy, 04/07/25, y a falta en pleno siglo XXI, de un sistema que le permita al cliente obtener su factura de empresa al instante, tal y como ocurre con otras compañías, sigo esperando a que me envíen la susodicha factura. ES UNA VERGÜENZA QUE UNA COMPAÑÍA DE RENOMBRE COMO LA SUYA, NO HAGA NADA POR AYUDAR AL CLIENTE NI PONGA LOS MEDIOS NECESARIOS O DÉ OTRAS SOLUCIONES PARA HACERLE LLEGAR LO QUE SE LES SOLICITA. Me gustaría ver si de esta manera, ya que parece que lo único que importa hoy en día son las reseñas, pueden de una vez facilitarme lo que les he solicitado por activa y por pasiva."
IBS_0045,Iberia Express,Desconocido,Madrid,Miami,International,junio de 2025,1,"Estabamos sentados en el avion y no nos informaban por que el vuelo tiene el retraso mas de una hora. No nos ofrecian ni bebida, ni explicaciones. En el ciglo 21 las companias aerias siguen tratando a los pasajeros como si hubieran sido un rebaño. Obligatoriamente voy a poner la reseña a todas las redes para que los clientes futuros puedan saber sobre la calidad de Iberia. Fatal!"
IBS_0046,Iberia Express,Desconocido,Madrid,Tenerife,Domestic,junio de 2025,1,"No se respetan la ubicación no es nada bueno, esperar y respetar la ubicacion para que unos no lo hagan, debería ser obligado."
