id,airline,origin_user,origin,destination,flight_type,travel_date,rating,review_text
AEA_0011,Air Europa,Desconocido,Madrid,Caracas,International,marzo de 2026,1,El declive de esta aerolínea es impresionante. Suelo viajar 1 o 2 veces por año y en los últimos 2 años he visto el deterioro en su servicio de comidas (mediocre) un vuelo trasantlatico y solo 1 comida y 1 aperitivo. Pagas el servicio de wifi abordo y luego los aviones no disponen e el servicio toca pedir el reembolso. La higiene de los servicios PÉSIMA. La atención de la tripulación es NULA. Contenido de entretenimiento a bordo fatal. Háganse un favor: eviten esta aerolínea
AEA_0012,Air Europa,Desconocido,Vigo,Madrid,Domestic,marzo de 2026,1,"ladrones.. en mi cara.. se me olvidaron los cascos del tlf en el avión.. fui el último en salir.. cuando quise volver después de un minuto a recuperarlos, ya no estaban.. se los llevaron los del personal del avión.. os deseo lo peor.. ladrones"
AEA_0013,Air Europa,Desconocido,Buenos Aires,Rome,International,febrero de 2026,3,"Acostumbrada a viajar a USA con aerolíneas americanas, no me gustó en absoluto Air Europa, poco espacio en clase turista, servicio de comida super básico y mínimo.A la vuelta, el desayuno era un café o té con un muffin. Claramente fue debut y despedida con esta aerolínea."
AEA_0014,Air Europa,Desconocido,Madrid,Caracas,International,marzo de 2026,1,"La oficina principal de Air Europa de España verificó los documentos de ""Service Dog - Perros de Alerta Médica"" y autorizó a la oficina en Caracas-Venezuela, en octubre de 2024, a que dos (2) caninos viajasen en calidad de SVAN en cabina el 26 de noviembre. Ahora, que vamos de regreso a casa saliendo desde Madrid, han denegado a los dos mismos caninos su retorno a Caracas en los próximos días en calidad de SVAN a pesar de haber nosotras escogido esta aerolínea sobre otras varias opciones disponibles precisamente porque ya habían viajado en cabina tras haber hecho los trámites con antelación. Air Europa, MUY INCONGRUENTE E INSENSATAMENTE, ha denegado su retorno a Venezuela en la categoría que ya habían tenido de SVAN, a pesar de contar Air Europa con los registros de la papeleta amarilla de los pasajes de SVAN que envié por correo y comprobantes de la autorización recibida por casa matriz de la aerolínea a ambos cuando vinimos a Madrid en su momento. Los DERECHOS de tránsito y acceso de dos perros estos dos PERROS DE SERVICIO, cuyos boletos están asociados bajo los localizadores asignados, ya de vuelta a su país de origen desde el que volamos con Air Europa así como sus personas asignadas y permisadas de tenencia y uso actual para ALERTA MÉDICA, están siendo violentados por la aerolínea y como tal, seguiremos realizando quejas y reviews negativos ante el proceder insensato, incoherente y que pone en riesgo a quienes necesitan del apoyo de los mismos. Aunado a ello, esta inusitada denegación a mantener la calidad de SVAN en la vía de retorno, ha supuesto cerca de mil euros (1.000 euros) de gastos adicionales entre la compra de dos boletos para viaje en bodega, transportines y demás accesorios relacionados. ¡EXIGIMOS REPOSICIÓN DE CALIFICACIÓN DE SVAN A AMBOS PERROS PARA EL VIAJE MADRID-CARACAS DE ESTE VIERNES, 20 DE MARZO DE 2026!"
AEA_0015,Air Europa,Desconocido,Madrid,Palma de Mallorca,Domestic,marzo de 2026,1,Es una vergüenza que cada viernes el vuelo Madrid-Mallorca a las 19:00h se retrase. Un día se entiende pero cuando es semanalmente el mismo vuelo es claramente una mala gestión de la compañía.
AEA_0016,Air Europa,Desconocido,Bilbao,Madrid,Domestic,diciembre de 2025,1,"Air Europa extravío mi equipaje, volaba a escocia vía Madrid. El equipaje llegó al final de mi viaje [ una semana] . Tuve que incurrir en gastos básicos [ pero muy basicos] y AIR Europa solo me reembolsa la mitad de los gastos y ademas después de tres meses y tener que reclamarlos varias veces. Una vergüenza la verdas. Ademas la una atención pésima. No es la primera vez. Si se puede evitar mejor viajar con otra compañía."
AEA_0017,Air Europa,"Junín, Argentina",Buenos Aires,Paris,International,marzo de 2026,5,"Antes de viajar leí varias reseñas negativas, lo cual me preocupó bastante pero debo decir que el vuelo fue excelente y el personal súper amable. Excelente vuelo!!"
AEA_0018,Air Europa,"Palma de Mallorca, España",Lima,Madrid,International,marzo de 2026,1,"El abordaje y el counter es de la peor experiencia que he tenido hasta ahora, he sentido que el trato recibido es como si me hicieran un favor … cero cortesías y nada de protocolos he sido atendido por un señor grueso de gafas moreno en el counter y también estaba en el abordaje y otra señora de coleta larga morena también con gafas soy viajero frecuente sería ideal les enseñen algo de protocolos y cortesías estas cosas te hacen replantear seguir volando con esta compañía. Gracias"
AEA_0019,Air Europa,Desconocido,Cordoba,London,International,febrero de 2026,1,"Pésimo todo La atención al cliente muy mala. Las personas que atienden el teléfono en el Call center no saben ayudarte en nada, y ni hablar de las personas que estaban en el aeropuerto trabajando para esta compañía Tenía un vuelo a las 13:00 y fui a las nueve de la mañana y me dijeron a las 23:00 de la noche que el vuelo estaba cancelado, durante todo ese día, nadie supo decirme nada, y los empleados nos atendieron de muy mala manera Al día siguiente llamó para ver cómo está la situación del vuelo y me dicen que está todo okey y cuando llego al aeropuerto lo volvieron a cancelar Fui al día siguiente de nuevo a las 23:00 porque a las 03:30 supuestamente tenía el vuelo y terminó saliendo a las 04:30 Pésimo servicio, pésima compañía, nos dieron un voucher para comer un snack a las 19:00 Terrible, espero no viajar más con esta empresa"
AEA_0020,Air Europa,"Córdoba, Argentina",Cordoba,Tel Aviv,International,febrero de 2026,1,El día 18 de febrero cancelaron porque se les rompio el avion. Pero previo a informar eso nos tuvieron 10 horas en el aeropuerto con idas y vueltas. Nos cambiaron el vuelo para el día 19 de febrero sabiendo que ese dia habia paro y obviamente no iban a salir. Ahora estamos intentando saber que va a pasar. NO nos aseguran nada y nos quieren reubicar el dia 28 de febrero. Nos arruinaron las vacaciones. Llamamos 10 veces al telefono de atencion telefonica. Son todos analfabetos sin capacidad de solucion alguna. Solo te responden que no tienen informacion. SI Quieres una empresa seria y que te de respuesta definitivamente no es AIR EUROPA la empresa. NO VUELVO A VIAJAR Y NI RECOMIENDO HACERLO. OJALA SE FUNDAN y PIERDAN TODOS SUS TRABAJOS.
AEA_0021,Air Europa,Desconocido,Palma de Mallorca,Alicante,Domestic,febrero de 2026,1,"Compro un vuelo de ida y vuelta con la tarifa básica con seguro de anulación por si las moscas, por motivo de un familiar pendiente de una operación quirúrgica y tuve que cancelar el vuelo por qué al final se canceló la operación,ya había pedido días de permiso laboral, el seguro una gran basura,llamas para aún explicandoles el motivo y al final no se devolvía importe porque no lo cubría,entonces que me están vendiendo? igual que la compañía aérea no te devuelven el dinero, o mejor dicho un robo en toda la cara,llamas por teléfono y te atienden personal que hablan como si estuvieran máscando chicle y de forma muy borde eso sí ,esto no va a queda asi, eso es robar,"
AEA_0022,Air Europa,Desconocido,Madrid,Caracas,International,enero de 2026,1,"Cancelaron mi vuelo a Caracas desde Madrid, dejando mi reserva de regreso.Tengo otros vuelos reservados para este viaje. Aerolínea no profesional."
AEA_0023,Air Europa,Desconocido,Porto,Panama City,International,enero de 2026,1,"Un avíon 787 con la pésima configuración de asientos americanos, donde no caben tus piernas. Un vuelo de casi 11 horas y una sola comida constituida por 1/4 de pecho de pollo, una cucharada de puré de patatas y 4 trozitos de vainitas. Durante el vuelo, más nada, ni agua . La tripulación posiblemente desmotívada, no se veía por ningún lado. Solo aparecen cuando deben circular con sus carritos vendiendo agua y cigarrillos. Air Europa es una porquería de aerolínea Low Cost intercontinental. Jamás volveré a viajar en esta basura de aerolínea !"
AEA_0024,Air Europa,"Buenos Aires, Argentina",Madrid,Buenos Aires,International,enero de 2026,1,"Si bien el servicio se prestó en horario, la calidad y atención del mismo fueron deficientes. Los asistentes de vuelo tratan muy mal y son muy prepotentes. La limpieza de los baños y del avion en general deja mucho que desear. Tanto en el vuelo de ida (UX42) como en la vuelta fueron similares. Ni hablar del servicio de abordo (comidas). Realmente malos. No vuelvo a volar por esa aerolínea."
AEA_0025,Air Europa,Desconocido,Madrid,Barcelona,Domestic,enero de 2026,1,"Retraso en el vuelo, para un viaje de 1h, se dan cuenta que el avion tiene una averia antes de despegar, porque no lo miran antes? vergonzoso"
AEA_0026,Air Europa,Desconocido,Las Palmas de Gran Canaria,Salvador,International,noviembre de 2025,1,"Mi viaje con Air Europa estuvo marcado por una cadena de fallos graves: imposibilidad de realizar el check-in online por errores del sistema, emisión incorrecta de tarjetas de embarque en el aeropuerto, retraso del vuelo que puso en riesgo una conexión intercontinental garantizada y ausencia total de reubicación efectiva. Ante la falta de soluciones por parte de la compañía, me vi obligada a adquirir por mi cuenta un vuelo alternativo para no perder el viaje. Posteriormente, mis vuelos de regreso fueron cancelados automáticamente sin notificación, generando una situación de gran inseguridad e incertidumbre a pocos días del retorno. La respuesta posterior del servicio de atención al cliente se limitó a mensajes genéricos, sin asumir responsabilidades ni ofrecer compensación conforme al Reglamento (CE) 261/2004. Una experiencia que evidencia una clara falta de control operativo, asistencia al pasajero y gestión de incidencias. No volvería a volar con esta compañía."
AEA_0027,Air Europa,Desconocido,Vigo,Havana,International,enero de 2026,1,"Pésima experiencia con esta compañía. Lástima no haber leído antes los comentarios, sobre todo por la incomodidad de los asientos. Es imperdonable que en un vuelo de 9 horas vayas con las rodillas pegando en el respaldo del asiento delantero. No puedes desplegar la bandeja porque chica con tu cuerpo, y eso sin estar abatido el asiento delantero. Vergonzoso. Comida insuficiente, retrasos en todos los vuelos. En fin, es la última vez que me viajo en esta compañía."
AEA_0028,Air Europa,Desconocido,Bogota,Madrid,International,enero de 2026,2,"Tuve tres vuelos con Air Europa para viajar y ver a mi familia en las fiestas. En los tres vuelos el vuelo salió retrasado una hora. Es horrible porque los que tienen vuelos de conexión, con toda seguridad pierden sus vuelos. No especificaron porque los tres vuelos salieron con una hora de retraso. Ninguna explicación ni disculpa, me hace pensar que lo hacen para que las personas no cpmpren vuelos con horarios mas tarde de lo habitual. Sinceramente si ponen una hora de salida, se debe respetar la hora de salida. Otra cosa que no me gustó es que en este vuelo UX194 sirvieron la comida a las 3 horas de viaje. El vuelo salió a las 10pm de Bogotá era medianoche y era para dormir. Ellos a la 1 de la mañana estaban sirvieron la comida. No logré dormir con la gente pasando por los pasillos, con todo ese movimiento en el avión. Hay que respetar la zona horaria del país de donde sales en este caso de Colombia y no servir la comida en base al horario de España que eran las 6:30 am, y el vuelo llegaba el 3 de enero a la 1 de la tarde. Si no comia la comida, muy probablemente me iba a quedar sin comer durante el viaje. Otra cuestión que no me gustó es que venden los auriculares a 3 euros cuando antes las aerolíneas los regalaban. Me parece el colmo sacarle dinero a todo. Le dí el chance a esta aerolínea para viajar por encima de Iberia y Turkish pero estas dos cosas principales deben cambiarse: el horario de servir la comida y no retrasar el vuelo cuando ya hay una hora marcada para salir."
AEA_0029,Air Europa,Desconocido,Venice,Sao Paulo,International,febrero de 2025,1,"Será posible que pagando lo que cobran no te den ni comida? asco de rata de compañia, te dan servicios low cost y te cobran como aerolineas normales, espero quebreis."
AEA_0030,Air Europa,"Medellín, Colombia",Medellin,Madrid,International,octubre de 2025,1,"El servicio es pésimo, las azafatas son groseras y agredieron a una señora q8e estaba a nuestro lado, fué una experiencia muy aterradora."
AEA_0031,Air Europa,Desconocido,Madrid,Buenos Aires,International,enero de 2026,1,"La empresa en su totalidad es un desastre: empezando por el lounge, siguiendo por los servicios que terciarizan y finalmente la condicion del avion y ni hablar del 'menu'"
AEA_0032,Air Europa,Desconocido,Istanbul,Las Palmas de Gran Canaria,Europe,diciembre de 2025,1,"Maleta rota por @AirEuropa y como compensación me dan una maleta cutre, no me sirve para nada y me tengo que comprar una maleta nueva. He reclamado varias veces y siguen sin ofrecer una solución equivalente ni compensación. Pésima gestión y cero responsabilidad."
AEA_0033,Air Europa,Desconocido,Palma de Mallorca,Alicante,Domestic,enero de 2026,2,"En realidad Air Europa no me disgusta, pero estoy realmente harta de que el vuelo de las 18.55 hs Mallorca - Alicante (ux 4026) este siempre atrasado. Lo utilizo con bastante frecuencia y es una constante. Si no pueden cumplir los horarios, no se pueden modificar a algo más realista? A todo esto pierdo la colección con el autobús q me lleva a mi ciudad. Por favor a ver si podemos hacer algo!!!!"
AEA_0034,Air Europa,Desconocido,Alicante,Madrid,Domestic,diciembre de 2025,3,"Volé a Madrid para coger el vuelo a Cuba al día siguiente. Mi equipaje facturado no llegó a Madrid desde Alicante, me fui para cuba con la seguridad que me dieron de enviarla a mi destino y jamas la mandaron. Ahí iban todas las cosas que yo le llevaba a mi mamá. En cuba no hay nada. Y quise llevarle cosas para alegrarla un poquito. Muchas cosas personales también estaban ahí. Recogí la maleta en Alicante a mí regreso, llena de las cosas que compré, del dinero que invertí, del amo con que la preparé en fin, ahora le voy a reclamar una compensación porque es su obligación y responsabilidad"
AEA_0035,Air Europa,Desconocido,Madrid,Buenos Aires,International,noviembre de 2025,1,"¡¡¡NO LOS RECOMIENDO!!! Compramos los boletos aéreos 3 meses antes de viajar y cuando fuimos a tomar el vuelo de regreso Madrid/Argentina habían sobrevendido nuestros lugares! No se hicieron cargo del manoseo, ninguneo y la falta absoluta de respeto. No escucharon nuestro argumento de por qué necesitábamos tomar sí o sí ese vuelo que habíamos adquirido de buena fe 3 meses atrás. NO pudimos asistir al cumpleaños de nuestra hija! Teníamos vuelo para el 21/11/2025 planeado para llegar a Argentina el día 22/11. Nos tuvieron 48 horas en un hotel económico en medio de una zona industrial próximo al aeropuerto, lleno de gente en nuestra misma situación. YA TIENEN TODO ARMADO. No nos pospusieron el vuelo por unas horas sino por 48 HORAS porque las próximas salidas también estaban sobrevendidas. Al día de hoy se niegan a resarcirnos económicamente por TODO EL DAÑO QUE NOS OCASIONARON. Nos faltaron al respeto, se burlaron de nosotros, MINTIERON. Nos prohibieron subir al avión como si fuésemos delincuentes sin ningún tipo de explicación, más que: NO HAY LUGAR PARA USTEDES. Son impresentables! Nadie de la aerolínea presente en el momento del embarque, solo personal aeroportuario que te trata como si fueras una basura. Horas de trámites en la madrugada para nada. Para trasladarte a ese hotel en una zona intransitable. MALEDUCADOS, IRRESPETUOSOS, IRRESPONSABLES. Nuestra PEOR experiencia de vuelo."
