id,airline,origin_user,origin,destination,flight_type,travel_date,rating,review_text
IBB_0011,Binter,Desconocido,Tenerife,Vigo,Domestic,enero de 2026,5,"Fue mi primer vuelo con Binter y de verdad que me han parecido igual ó mejor que Iberia. Nos dieron para comer un vasito de ensala, unos picos de pan, una bandejita de unas 12 lonchas de lomo ibérico, un paté de cereza, unos tacos de queso. Pero como yo iba dormido cuando pasaron, me lo dejaron en una bolsita corporativa para que lo comiera al despertarme ó me lo llevara a casa. No sé, me pareció un servicio vip, con una tripulación muy profesional y bien formada, y en un avión con aspecto nuevo y los asientos con conexiones usb. Para mi próxima vuelta a Canarias no dudaré en buscar con ellos los vuelos."
IBB_0012,Binter,Desconocido,Lanzarote,Las Palmas de Gran Canaria,Domestic,enero de 2026,1,"Si sale puntual es un milagro, no planes un viaje o un evento porque siempre salen tarde y nunca cumplen con el horario tanto embarque como de salida."
IBB_0013,Binter,Desconocido,Vigo,Tenerife,Domestic,diciembre de 2025,5,"Excelente compañía: aviones cómodos, excelente atención en las diferentes etapas, puntualidad, información activa y accesibilidad por cualquier canal. A destacar el detalle de la comida gourmet a bordo."
IBB_0014,Binter,Desconocido,Lanzarote,Madrid,Domestic,enero de 2026,1,"Teníamos un vuelo desde Lanzarote a Madrid con escala en Gran Canaria. Nos cambiaron la conexión y nos retrasaron el segundo vuelo más de una hora. Cuando fuimos a cogerlo el vuelo se retrasó 40 minutos más. Además nos cambiaron los asientos en el en la puerta de embarque con lo que a pesar de volar solo con una mochila, para cuando llegamos a nuestros asientos como no había sitio tuvimos que volar con ella entre las piernas. Vamos un gran servicio. Me lo hubiera esperado de otras compañías pero está claro que no importa el precio del billete. El comportamiento de esta compañía ha sido peor que el muchas compañías de lowcost que usado en distintas partes del mundo"
IBB_0015,Binter,Desconocido,Las Palmas de Gran Canaria,La Coruna,Domestic,enero de 2026,1,"Vuelo de dos horas y media, aproximadamente. El ruido de los motores era realmente infernal durante todo el trayecto (la ida fue similar, aunque no a tan gran escala). Además, destaco la ausencia de empatía total por parte del personal de la aerolínea al respecto. Para acabar de terminar mi ""maravilloso viaje"", la persona de atrás no paró de darme patadas durante el viaje y de reclinarse a su antojo constantemente sin que nuevamente el personal de la aerolínea le hiciese caso. En definitiva, muy decepcionada con esta aerolínea, que si te ponen un aperitivo muy rico gratis, pero lo que realmente importa son valores como la empatía o la bondad, los cuales brillan por su ausencia."
IBB_0016,Binter,Desconocido,Madrid,Santa Cruz de la Palma,Domestic,diciembre de 2025,2,"Los vuelos son carísimos por mucho picoteo que te den, vamos a Canarias cada tres meses, los retrasos son habituales, poco ocio."
IBB_0017,Binter,Desconocido,Palma de Mallorca,Tenerife,Domestic,diciembre de 2025,5,"No conocía la compañía y fue una grata sorpresa. Que compañía te da algo para comer/picar hoy? No es que fuese de Gourmet, pero absolutamente tenía un pase. Personal agradable y servicial. Espacio para piernas"
IBB_0018,Binter,"Playa del Carmen, México",Seville,San Sebastián de la Gomera,Domestic,diciembre de 2025,5,"Supero todas mis expectativas y pone el ejemplo a muchas aerolíneas mexicanas ! La calidad en el servicio y la actitud son excelentes!, aún a pesar de haber pasado por vuelo cancelado y aeropuerto (Tenerife) cerrado por temporal, supieron poner cara y atender a los pasajeros con amabilidad y trasmitiendo confianza, siempre un detalle dulce e hidratandonos a bordo, buscando soluciones para lograr que los pasajeros llegaramos a nuestro destino incluyendo un Ferry!. Otro punto de llamar la atención es la calidad de set de alimentos, ellos ya están mas avanzados que muchas mexicanas insisto!; box lunch con embutidos de primera calidad, botana de quesos, barra de chocolate, mini ensalada y si no tienes hambre en ese momento, te lo ponen para llevar!!! Y al final incluye su propia bolsa de basura para empaquetar y hacer mas eficiente su recolección, wow ! muchas felicidades y muchas gracias por sus amables atenciones, bueno ! hasta el uniforme es muy bonito."
IBB_0019,Binter,"Santa Cruz de Tenerife, España",Tenerife,Seville,Domestic,diciembre de 2025,1,"Soy cliente de Binter desde el año 2009 con categoría ORO en su programa de fidelizacion y viajo entre islas por motivos laborales 1/2 veces por semana. En el breve periodo de 1 año, Binter se ha convertido en una aerolínea que cada vez deja más que desear, con retrasos constantes, perdidas de equipajes facturados y muchas incidencias más. Para desplazarse en Canarias hay poca alternativa (Canaryfly en algunos trayectos y horarios) pero para la península, yo particularmente lo tengo claro, el refrigerio que ofrece a bordo no compensa los múltiples retrasos en sus vuelos, y si son en conexión con el destino final, te puedes ver sin reubicación de vuelo hasta que haya disponibilidad de plazas."
IBB_0020,Binter,Desconocido,Tenerife,Granada,Domestic,diciembre de 2025,5,"En comparación con las compañías low-cost (vueling que es quien realiza misma ruta) los asientos mucho más cómodos, con espacio. Te dan de comer un kit gormuet Canario, amabilidad, cercanía, sonrisa. Todo bueno, todo ventajas, enamorada de Binter."
IBB_0021,Binter,"Arona, España",Las Palmas de Gran Canaria,Valladolid,Domestic,diciembre de 2025,1,En el vuelo con destino Valladolid aparecio una avería y paro en Madrid para cambiar de avión y llegamos con retraso a un Aeropuerto con poco tránsito ( 2 vuelos al dìa) a las 20.30 donde el último bus de conexión con la ciudad más cercana era a las 8.15. Dejo a todo el vuelo sin solución y con la única opción de esperar taxis que llegaron poco a poco sin conexiones al resto de destinos.
IBB_0022,Binter,Desconocido,Pamplona,Las Palmas de Gran Canaria,Domestic,diciembre de 2025,1,"Ahora mismo estoy en el aeropuerto de Pamplona y por incidencias tecnicas del avion, nos mandaron a sentar de nuevo, con lo cual de nuevo otro retraso mas. Que les pasa ultimamente?"
IBB_0023,Binter,"Madrid, España",Madrid,Tenerife,Domestic,diciembre de 2025,5,Vuelo puntual despegue y aterrizaje correcto. Espacio cómodo y excelente la atención que nos dispenso la sobrecargo Ylena Jiménez que fue muy amable.
IBB_0024,Binter,Desconocido,Tenerife,Las Palmas de Gran Canaria,Domestic,diciembre de 2025,1,"Últimamente lo raro de un vuelo de Binter es que salga puntual. Es una vergüenza la puntualidad, para los que usamos frecuentemente entre islas la compañía es un martirio y encima unos precios desajustados. Necesita mejorar la puntualidad y ofrecer un servicio acorde"
IBB_0025,Binter,"Donostia-San Sebastián, España",Donostia,San Sebastian - Santa Cruz de la Palma,Domestic,noviembre de 2025,5,"He volado por primera vez con la aerolinea Binter desde Donosti hasta La Palma y estoy encantada con la experiencia. Es una compañía cercana, atenta y con unas tarifas bastante buenas. Los aviones tienen dos filas de dos asientos y son bastante cómodos. Tienen un servicio GRATUITO de comida y bebida. Depende la hora y la duración del trayecto te ofrecen Agua, refrescos, café, una chocolatina o una cajita con un aperitivo gourmet. Antes de aterrizar, siempre te ofrecen caramelos y siempre con una sonrisa. La verdad que es paradójico, que nos sorprenda la gratuidad de algo tan básico como el agua, a la hora de volar. Comentar que tuvé un problema dos mese antes de viajar y pudé contactar con ellos de manera rápida y además hicieron todo lo posible para darme una solución. Desde luego una compañía a tener muy en cuenta si viajas a Canarias"
IBB_0026,Binter,Desconocido,Lanzarote,Las Palmas de Gran Canaria,Domestic,noviembre de 2025,3,"Sale el primer vuelo de la mañana, yo estoy en el segundo, pero retrasan el vuelo hasta la hora del siguiente vuelo y unir los vuelos, muy mal, yo voy a un funeral y no llegaré a tiempo, no pueden hacer eso, hablando con los paseros de mi alrededor dicen que es una práctica habitual"
IBB_0027,Binter,Desconocido,Santa Cruz de la Palma,Las Palmas de Gran Canaria,Domestic,noviembre de 2025,5,"Quiero felicitar a las azafaras ahinoa y caleiri con un 10 por su simpátia, por hempatia con su servicio tambien a los pilotos por su gran profesionalidad y hempatia con los pasajeros y sobre todo con mi hija de 6 años que tenia un horror a viajar y gracias al equipo abordo cuándo llego el avión a gran Canaria a nuestro destino enseñaron a mi hija la cabina ohhhh que felicidad tan grande y orgullo de que una compañía binter ayude a mi niña de 6 años a vencer el miedo a verlo como um viaje lleno de amor y seguridad!!!!! Estoy eternamente agradecida por hacer un sueño y hacer próximos viajes sin miedo a volar con binter gracias mil gracias a ainoha y caleri y los pilotos por hacer realidad un a viaje tranquilo para mi hija y para miiii por supuesto es un honor que nos recibirán asi mil gracias mil bendiciones siempre contando con binter y bien hace los sueños realidad dejando atras el miedo a volar"
IBB_0028,Binter,Desconocido,Tenerife,Las Palmas de Gran Canaria,Domestic,noviembre de 2025,2,"Viajo bastante por motivos laborales, y siempre los vuelos se retrasan...en ocasiones, el embarque se realiza antes de la hora y cuando lo pierdes (obviamente por su culpa) no te lo compensan con absolutamente nada. Una compañía nefasta para mí gusto que tiene que mejorar bastante."
IBB_0029,Binter,Desconocido,Las Palmas de Gran Canaria,Lanzarote,Domestic,octubre de 2025,1,"El personal de tierra de Binter abandonó a mi hija de 8 años sola en la pista, junto a una señalera, con un avión encendido a escasa distancia, lo que supuso una situación de grave riesgo para su seguridad. Cuando intenté obtener explicaciones, el personal de Binter no solo me dio largas, sino que además me faltaron al respeto, mostrando una total falta de empatía y profesionalidad. Me parece inaceptable que una compañía aérea ponga en peligro a una menor y luego intente minimizar lo sucedido. Espero que Binter asuma su responsabilidad, revise sus protocolos de asistencia a menores y forme adecuadamente a su personal para que algo así no vuelva a ocurrir. Como madre, no puedo quedarme callada ante una negligencia tan seria. Este tipo de actuaciones no son un simple error: son un fallo de seguridad inadmisible."
IBB_0030,Binter,Desconocido,Fuerteventura,Las Palmas de Gran Canaria,Domestic,octubre de 2025,1,"La venta extra de pasajes es legal, lo que también es legal es cumplir el reglamento que lo regula en cuanto a indemnización cosa que Binter no hace."
IBB_0031,Binter,Desconocido,Zaragoza,Las Palmas de Gran Canaria,Domestic,octubre de 2025,4,"La mejor compañía para volar por sus aviones tan nuevos, catering, azafatas y amplitud de asientos. La recomiendo 100×100."
IBB_0032,Binter,Desconocido,Desconocido,Desconocido,Desconocido,octubre de 2025,1,"Procedía de un vuelo internacional desde Gotemburgo que sufrió un ligero retraso, motivo por el cual llegué con demora al mostrador de Binter. A las 14:40 h fui atendida por una empleada de la compañía, quien me emitió un nuevo billete en lista de espera para el vuelo de las 16:30 h, asegurándome expresamente que no tendría ningún problema en embarcar en dicho vuelo. En ese momento estaba muy cansada tras muchas horas de viaje y estaba valorando la posibilidad de tomar un taxi hasta Tenerife Norte para coger otro vuelo hacia Gran Canaria. Sin embargo, al haber recibido la confirmación por parte del personal de Binter de que mi embarque estaba garantizado, decidí confiar en esa información y permanecer en Tenerife Sur. Sin embargo, pocos minutos antes del cierre del embarque del vuelo de las 16:30, se presentó una familia de tres personas que, según me comentaron ellos mismos, solo habían llegado un poco antes y deseaban viajar antes, a pesar de tener billetes comprados para el vuelo de las 19:40 h. El personal de Binter les dio prioridad, permitiéndoles embarcar, mientras que a mí se me dejó fuera de ese vuelo, a pesar de que estuve esperando desde las 14:40 h. No se respetó el orden de llegada, y lo peor de todo es que me privaron de la posibilidad de coger el vuelo desde Tenerife Norte, que en ese momento aún podría haber alcanzado. Considero que esta actuación refleja una gestión poco transparente e injusta del orden de prioridad en la lista de espera, especialmente teniendo en cuenta que su personal me había asegurado previamente que mi embarque estaba garantizado. Por todo ello, solicito una revisión del incidente, una explicación sobre los criterios aplicados en la asignación de prioridad y, en su caso, una compensación por las molestias y el tiempo adicional de espera ocasionado. Confío en que Binter tomará las medidas necesarias para"
IBB_0033,Binter,Desconocido,Tenerife,Santander,Domestic,septiembre de 2025,5,"De las pocas compañías que tratan al pasaje como lo que son, PERSONAS, no ganado. Para los canarios un orgullo! Muchas gracias"
IBB_0034,Binter,Desconocido,Murcia,Tenerife,Domestic,agosto de 2025,1,"Después de tres horas en espera cancelan el vuelo y dejan a un menor sin supervisión por fuera del aeropuerto porque éste cierra sus instalaciones. Llevamos un mes de infinitas llamadas y correos en los que me dan largas. La compañía no paga los gastos del taxi del menor a su domicilio. Cuando Binter te dice que cubre gastos de comida , traslado y alojamiento ES MENTIRA. El papel lo aguanta todo."
IBB_0035,Binter,"Hondarribia (Fuenterrabía), España",Donostia,San Sebastian - Las Palmas de Gran Canaria,Domestic,septiembre de 2025,5,"Muy buena experiencia a pesar de que a la ida tuvimos que aterrizar en Madrid por una emergencia médica de un pasajero. La tripulación muy agradable y serviciales, avión cómodo y nos dieron un pequeño almuerzo/cena que estaba muy bien. La vuelta del viaje perfecta, puntualidad en la salida y llegada. Megafonía para comunicaciones a los pasajeros perfecta. Totalmente recomendable."
IBB_0036,Binter,Desconocido,Lanzarote,Guelmim,International,julio de 2025,1,"Tomé un vuelo operado por Binter con destino a GUELMIM Al llegar al aeropuerto, mi equipaje no apareció. Como corresponde, presenté un informe PIR (Parte de Irregularidad de Equipaje) en el mismo aeropuerto. No fue hasta una semana más tarde que recibí una notificación por correo electrónico informándome que mi maleta ya está en aeropuerto. Durante ese tiempo, me encontraba en (Marruecos), con una niña pequeña, sin acceso a nuestra ropa, artículos de higiene o enseres básicos. Me vi obligado a comprar lo necesario para seguir el viaje con dignidad. Sin embargo, como ocurre frecuentemente en países como Marruecos, la mayoría de los comercios no emiten facturas oficiales, lo que imposibilita justificar los gastos ante la aerolínea. La respuesta de Binter ha sido clara: “sin facturas, no hay indemnización”. Además, el equipaje llegó con daños visibles (cortes, arañazos), los cuales también han sido descartados por la compañía como ""desgaste habitual"", sin siquiera valorar el estado real de la maleta ni ofrecer una mínima compensación. Lo más alarmante es que **no fui el único pasajero afectado**. Ese mismo día, **varias personas en el mismo vuelo sufrieron el mismo problema**. Esto apunta a un patrón recurrente en estas rutas, y a una práctica sistemática de desentenderse de sus responsabilidades Las autoridades como AESA o Consumo se declaran ""no competentes"" para actuar en este tipo de casos, lo cual deja al pasajero en un limbo legal y sin protección alguna."
IBB_0037,Binter,Desconocido,Madrid,Santa Cruz de la Palma,Domestic,septiembre de 2025,5,"Me parece una estupenda compañía por atención y trato a los pasajeros. Siempre te dan un snack y son muy serviciales, cosa que podían hacer otras aerolíneas, en las cuales te dejas un buen dinero y no te dan ni agua."
IBB_0038,Binter,Desconocido,Madrid,Valverde,Domestic,septiembre de 2025,5,"Mi experiencia ha sido inmejorable. Puntualidad en 3 de los 4 vuelos. En el 4 algo de rtetraso, pero ante la posibilidad de pérdida de la conexión una señorita amabilísima nos esperaba en el aaeropuerto de escala para llevarnos, sonriente, al avión en cuestión. El cátering muiy bueno, rozando lo excelente, para un vuelo de dos horas como el mío. El precio que yo pagué también muy bueno. He tenido un problema con un objeto que, probablemente, perdí en el avión (pero no es seguro) y me han contestado a la media hora de escribirles diciéndome que van a hacer gestiones para averiguar si estaba o no en el avión. En defnitiva, mi primera experiencia con esta compañía no puede haber sido mejor."
IBB_0039,Binter,Desconocido,Tenerife,Port of Spain,International,septiembre de 2025,5,Bueno pues fu un vuelo muy bueno me sorprendió que nos dieron el desayuno cosa que no suelen dar muchas compañias esta muy bien solo que se acuerden de los veganos el trato estupendo me gustó mucho
IBB_0040,Binter,Desconocido,Tenerife,Granada,Domestic,septiembre de 2025,1,"Tanto mi familia como yo nos sentimos estafados, reclamas y te dan largas y no solucionan nada , bueno si , pagando más !!! Mucho más !!! Cero recomendada, ahora sé de dónde sacan el dinero para lo que dan de comer en los vuelos ... Del bolsillo de personas a las que estafan y engañan !"
IBB_0041,Binter,Desconocido,Menorca,Las Palmas de Gran Canaria,Domestic,septiembre de 2025,5,"Esta reseña es para felicitar porque imagino que estarán más que informados de lo buena trabajadora que es Reyes. Mira que he viajado pero nunca he visto una azafata dando el servicio que ella da, el cariño con el que trata a todos los pasajeros… la verdad que nunca he puesto una reseña sobre un vuelo pero en toda mi vida es la primera trabajadora de un vuelo que me parece digna de mencionar."
IBB_0042,Binter,"Las Palmas de Gran Canaria, España",Donostia,San Sebastian - Las Palmas de Gran Canaria,Domestic,septiembre de 2025,5,"Suelo viajar amenudo en Binter y estoy contento con la compañía, pero lo que me paso en el ultimo viaje supera con creces mis expectativas. Desgraciadamente un cliente sufrió un paro al corazón y la rapida intervención del personal de cabina considero que salvó la vida dicho señor. Actuaron de forma rapida y coordinadas dentro del estrés y caos que la situación y el lugar origina. Creo q tienen un personal muy cualificado y profesional, sobre todo la sobrecargo Victoria Perez que fue la que nada mas caer el hombre a sus pies actuó al instante salvando la vida del caballero. Muchísimas felicidades y nos vemos en el siguiente vuelo"
IBB_0043,Binter,Desconocido,Las Palmas de Gran Canaria,Jerez De La Frontera,Domestic,septiembre de 2025,5,"Magnífica atención, servicio a bordo, mucho espacio en el avión y puntualidad. Un 10. De las mejores aerolíneas europeas. Identidad canaria 100x100."
IBB_0044,Binter,Desconocido,Oviedo,Tenerife,Domestic,agosto de 2025,1,"Es una estafa referente al horario y a la maleta de cabina,engañan diciendo una medida,te hacen facturar y es ilegal, reclamas y no hacen nada"
IBB_0045,Binter,Desconocido,Lanzarote,Las Palmas de Gran Canaria,Domestic,septiembre de 2025,5,"He volado por primera vez con Binter y me ha encantado!!! Desde la puntualidad hasta los servicios. Increíble el servicio de abordo que aunque sea un vuelo de poco tiempo, te ofrecen sin coste aperitivo ""Gourmet"" y bebida a elegir. Como no tenía hambre, me ofrecieron llevármelo en una bolsa de tela de Binter muy bonita. Estoy encantada porque este servicio hace muchos años que no recibía de ninguna línea aérea."
IBB_0046,Binter,Desconocido,Madrid,Santa Cruz de la Palma,Domestic,agosto de 2025,5,"Era la primera vez que volábamos con Binter y fue una sorpresa muy agradable. Se puede hacer el check-in con una semana de antelación, el avión solo tiene 2 asientos a cada lado del pasillo, ¡y milagro!, hay espacio de sobra para las piernas (incluso con una mochila en los pies). Encima te dan de comer, con especialidades canarias y el personal es atentísimo, hasta le dan para pintar a los niños. Una compañía aérea con la que de verdad, da gusto volar."
IBB_0047,Binter,Desconocido,San Sebastián de la Gomera,Las Palmas de Gran Canaria,Domestic,agosto de 2025,1,"El 16 de agosto volábamos mi mujer, mis hijos (un niño de 2 y otro de 5) y yo de la Gomera a Gran Canaria haciendo escala en Tenerife Norte. Había niebla y nos dejaron tirados y sin información hasta las 11 de la noche, momento en que cancelaron todos los vuelos oficialmente ya que cierran los aeropuertos y no dieron solución ni para alojamiento (eran ya las 12 cuando nos atendieron), ni transporte, ni comida. Recalco que viajaba con dos niños pequeños, de 2 y 5 años. Quiero dejar claro que la niebla en Tenerife Norte no es excusa para no tener un Plan B para el pasajero, dado que la niebla ha existido siempre en TFE norte y Binter lleva volando en ese aeropuerto muchísimos años. El trato durante toda la espera e incluso el día siguiente (en que para colmo hubo retrasos) fue pésimo y poco humano. Binter es una compañía que se echa flores continuamente en la prensa y los medios de comunicación y he de reconocer que había estado engañado. Si hay cualquier problema, funciona igual de mal o peor que las otras compañías aéreas, y por supuesto, recomiendo evitar por todos los medios el aeropuerto de TFE norte."
IBB_0048,Binter,"Bilbao, España",Madrid,Lanzarote,Domestic,agosto de 2025,5,"Simplemente excelente. Personal amable, desayuno con café, bollo, mantequilla, mermelada, galletas y zumo. No en las mejores compañías hacen esto en un vuelo nacional."
IBB_0049,Binter,Desconocido,Madrid,Tenerife,Domestic,agosto de 2025,5,"Personal de vuelo super atento. Cuidado máximo y amabilidad con los niños. Comida en el vuelo con opciones para intolerantes o veganos. En general no se puede esperar mucho más de una compañía aérea. El vuelo fue tranquilo, el despegue y aterrizaje sin problemas y un viaje muy agradable en general. Sin duda recomendaría volar con ellos en los trayectos en los que operen."
IBB_0050,Binter,Desconocido,Madrid,Fuerteventura,Domestic,agosto de 2025,1,Mi experiencia horrorosa: nos dejan en una escala donde el aeropuerto cerraba ( Tenerife norte) sin hotel ni ninguna solución. Llamas al servicio de atención al cliente y no te hacen caso
IBB_0051,Binter,Desconocido,Donostia,San Sebastian - Tenerife,Domestic,agosto de 2025,5,"Fantástico los vuelos y tripulantes, genial despegue y aterrizaje, tanto de ida como vuelta , lo recomiendo para volar desde cualquier punto de España"
IBB_0052,Binter,Desconocido,La Coruna,Las Palmas de Gran Canaria,Domestic,agosto de 2025,5,Aunque hubo retraso a la ida..todo ok...el personal encantador..y lo de dar picoteo sobre todo a la vuelta que nos dieron desayuno una idea estupenda
IBB_0053,Binter,Desconocido,Madrid,Santa Cruz de la Palma,Domestic,agosto de 2025,5,"Viajamos recientemente con Binter en un trayecto de ida y vuelta a las Islas Canarias y la experiencia no pudo ser mejor. Desde el momento del embarque hasta el aterrizaje, el personal destacó por su amabilidad, atención y profesionalidad. Siempre dispuestos a ayudar, con una sonrisa y un trato cercano que marca la diferencia. Los vuelos fueron muy cómodos, puntuales y agradables. Se nota el cuidado por los detalles y la preocupación porque el pasajero se sienta bien atendido en todo momento. En resumen, volar con Binter ha sido un auténtico placer. Una aerolínea que transmite confianza, cercanía y calidad en el servicio. Sin duda, repetiré con ellos en futuros viajes y los recomiendo al 100%."
IBB_0054,Binter,"Madrid, España",Las Palmas de Gran Canaria,Madrid,Domestic,agosto de 2025,5,"En una era en la que nos tratan como billeteras con patas, en donde el servicio es inexistente, donde simplemente eres un trozo de carne que ocupa un hueco, a cambio de un precio. Se agradece que una compañia área tenga el minimo detalle. Nos sorprendió binter con su servicio a bordo, su piscolabis tanto en el desayuno como en la merienda, nos pareció muy agradable, de gran calidad y con sabor canario. Mantequillas de mojo, queso canario, mermeladas, frutas frescas... Sinceramente asi es como debería ser, ese ratito de descubrimiento y saborear, hizo que nos olvidáramos que estabamos en un aeronave a miles de metros del suelo. Ademas las azafatas nos atendieron de maravilla. Todavia hay muchas cosas mejorables, pero debemos de dejar de aceptar que no todo vale, que pagamos por unos mínimos, en unos sitios donde los precios de los básicos son extratosféricos. Yo lo tengo claro, a la hora de elegir, que me traten como la persona que soy."
IBB_0055,Binter,Desconocido,Las Palmas de Gran Canaria,Santander,Domestic,agosto de 2025,3,En el viaje de ida nos cambiaron la hora de salida 6h más tarde aunque avisaron un mes antes. Y en el viaje de vuelta se retrasó más de 3 horas.
IBB_0056,Binter,"Las Palmas de Gran Canaria, España",Las Palmas de Gran Canaria,Murcia,Domestic,agosto de 2025,5,"Primera vez que vuelo con Binter a la Península, suelo viajar con Vueling, pero un amigo me recomendó Binter, aunque voy a Alicante y quedaría más cerca con Vueling, pues éramos dos personas y con Binter nos hemos ahorrado 150 eur, además del ""plus o detalle"" del aperitivo qué te ponen, una botellita de vino de la tierra ""Tacoronte Acentejo"" una tarrina con ensalada de pasta, un blíster de jamoncito del bueno, una tarrina de paté, en fin cosas qué hace mucho pero mucho eran normales ahora qué ninguna aerolínea te pone nada pues ésto te sabe a ""gloria bendita"" nunca mejor dicho ya qué vamos por el cielo. Salida en hora, llegada con algo de antelación, el espacio entre asientos en fin una Muy BUENA EXPERIENCIA."
IBB_0057,Binter,Desconocido,Las Palmas de Gran Canaria,Valencia,Domestic,agosto de 2025,5,"Cómodo, asientos amplios, limpio. Tripulación atenta. De las pocas compañías que ofrecen aperitivo y bebida sin cargo. Puntuales. Totalmente recomendable."
